file,line,terms,text
fairdiplomacy/selfplay/search/jobs/common.py,29,Game(,def save_game(
fairdiplomacy/models/base_strategy_model/train_sl.py,11,process,import subprocess
fairdiplomacy/models/base_strategy_model/train_sl.py,21,process,import torch.multiprocessing
fairdiplomacy/models/base_strategy_model/train_sl.py,63,process,def process_batch(
fairdiplomacy/models/base_strategy_model/train_sl.py,413,process,            ) = process_batch(
fairdiplomacy/models/base_strategy_model/train_sl.py,671,process,                ) = process_batch(
fairdiplomacy/models/base_strategy_model/train_sl.py,834,process,        hostnames = subprocess.check_output(
fairdiplomacy/models/base_strategy_model/train_sl.py,848,process,"    torch.distributed.init_process_group(""nccl"", rank=rank, world_size=world_size)"
fairdiplomacy/models/base_strategy_model/train_sl.py,854,process,    torch.distributed.destroy_process_group()
fairdiplomacy/models/base_strategy_model/train_sl.py,913,process,"        torch.multiprocessing.set_start_method(""spawn"")"
fairdiplomacy/models/base_strategy_model/train_sl.py,920,process,        torch.multiprocessing.spawn(  # type:ignore
fairdiplomacy/models/base_strategy_model/mock_base_strategy_model_test.py,24,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/mock_base_strategy_model_test.py,46,set_orders,"        game.set_orders(""AUSTRIA"", [""A BUD - SER""])"
fairdiplomacy/models/base_strategy_model/mock_base_strategy_model_test.py,47,process,        game.process()
fairdiplomacy/models/base_strategy_model/mock_base_strategy_model_test.py,55,process,        game.process()
fairdiplomacy/models/base_strategy_model/mock_base_strategy_model_test.py,71,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/mock_base_strategy_model_test.py,81,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/encoding.py,21,from_json,"        return pydipcc.encode_board_state_from_json(json.dumps(phase.state), input_version)"
fairdiplomacy/models/base_strategy_model/decoders.py,72,process,        # Order pre-processing.
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,25,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,36,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,50,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,64,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,78,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,92,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,107,Game(,        game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model_test.py,122,Game(,    game = Game()
fairdiplomacy/models/base_strategy_model/base_strategy_model.py,118,process,        # parallel processes and not share seeds.
fairdiplomacy/models/base_strategy_model/base_strategy_model.py,674,process,        # parallel processes and not share seeds.
