file,line,keywords,text
good_examples/Avalon/value_heuristics/list.py,77,quest,    quest_leader = state['quest_leader']
good_examples/Avalon/value_heuristics/list.py,78,"team,quest",    quest_team = state['quest_team']
good_examples/Avalon/value_heuristics/list.py,79,quest,    historical_quest_results = state['historical_quest_results']
good_examples/Avalon/value_heuristics/list.py,80,"team,vote",    historical_team_votes = state['historical_team_votes']
good_examples/Avalon/value_heuristics/list.py,82,quest,    num_participants_per_quest = state['num_participants_per_quest']
good_examples/Avalon/value_heuristics/list.py,83,"quest,fail",    num_fails_per_quest = state['num_fails_per_quest']
good_examples/Avalon/value_heuristics/list.py,84,role,    roles = state['roles']
good_examples/Avalon/value_heuristics/list.py,91,"team,phase",    if phase == 0:  # team selection phase
good_examples/Avalon/value_heuristics/list.py,92,"team,phase",        # No need to adjust win rates in team selection phase
good_examples/Avalon/value_heuristics/list.py,93,team,        intermediate_values['team_selection_value'] = 0.0
good_examples/Avalon/value_heuristics/list.py,95,"team,phase",    elif phase == 1:  # team approval phase
good_examples/Avalon/value_heuristics/list.py,101,"Minion,role",                minions = [p for p in evil_players if roles[p] == 'Minion']
good_examples/Avalon/value_heuristics/list.py,102,Minion,"                # If player is a Minion, adjust their win rate based on the number of Minions in the game"
good_examples/Avalon/value_heuristics/list.py,103,"Minion,role",                if roles[player] == 'Minion':
good_examples/Avalon/value_heuristics/list.py,104,Minion,                    expected_winrates_per_player[player] = prob_good_victory / len(minions)
good_examples/Avalon/value_heuristics/list.py,106,Minion,                    expected_winrates_per_player[player] = prob_good_victory / (len(evil_players) - len(minions))
good_examples/Avalon/value_heuristics/list.py,108,team,        intermediate_values['team_approval_value'] = 0.0
good_examples/Avalon/value_heuristics/list.py,110,"quest,phase",    elif phase == 2:  # quest phase
good_examples/Avalon/value_heuristics/list.py,111,"quest,phase",        # No need to adjust win rates in quest phase
good_examples/Avalon/value_heuristics/list.py,112,"quest,phase",        intermediate_values['quest_phase_value'] = 0.0
good_examples/Avalon/value_heuristics/list.py,114,"Assassin,phase",    elif phase == 3:  # assassination phase
good_examples/Avalon/value_heuristics/list.py,115,"Merlin,Assassin",        # Adjust win rates based on the probability of Merlin being assassinated by Assassin
good_examples/Avalon/value_heuristics/list.py,117,"Merlin,role",        merlin = [p for p in players if roles[p] == 'Merlin'][0]
good_examples/Avalon/value_heuristics/list.py,118,"Assassin,role",        assassin = [p for p in players if roles[p] == 'Assassin'][0]
good_examples/Avalon/value_heuristics/list.py,119,"Merlin,Assassin","        if turn == 5:  # Last turn, Assassin has a chance to assassinate Merlin"
good_examples/Avalon/value_heuristics/list.py,120,"Assassin,team,quest,fail",            if assassin in quest_team and 'fail' in quest_team[assassin]:
good_examples/Avalon/value_heuristics/list.py,121,"Merlin,Assassin,team,quest,fail","                # Merlin was on the quest team and failed the quest, so Assassin can assassinate Merlin"
good_examples/Avalon/value_heuristics/list.py,122,Merlin,                expected_winrates_per_player[merlin] = 0.0
good_examples/Avalon/value_heuristics/list.py,124,"Merlin,Assassin,team,quest,fail","                # Merlin was not on the quest team or did not fail the quest, so Assassin cannot assassinate Merlin"
good_examples/Avalon/value_heuristics/list.py,125,Merlin,                expected_winrates_per_player[merlin] = prob_good_victory
good_examples/Avalon/value_heuristics/list.py,127,Assassin,        intermediate_values['assassination_value'] = 0.0
multi_agent/agents/chat_agent.py,15,role,"                ""role"": ""user"","
multi_agent/agents/chat_agent.py,20,role,"                ""role"": ""user"","
multi_agent/agents/chat_agent.py,26,role,"            'role': 'user',"
multi_agent/agents/chat_agent.py,29,action,        await self.session.action(
multi_agent/agents/chat_agent.py,39,action,        await self.session.action(
multi_agent/mods/langchain_mods.py,54,role,"            if item.role == ""user"":"
multi_agent/mods/langchain_mods.py,56,role,"            elif item.role == ""agent"":"
multi_agent/mods/langchain_mods.py,59,role,"                raise NotImplementedError(f""Role {item.role} not supported"")"
multi_agent/mods/langchain_mods.py,62,action,"    async def action(self, input: Dict=None, **kwargs) -> AgentOutput:"
multi_agent/mods/langchain_mods.py,69,role,"                role=""agent"", content=agent_response.content"
multi_agent/proxy.py,24,action,"                For now, only session.action()"
multi_agent/proxy.py,39,quest,"                    Or, you can pass require_reply=True to request a reply, which is equivalent to max_rounds == 1"
multi_agent/proxy.py,63,role,"                if self.session.history[i].role == ""agent"":"
multi_agent/proxy.py,70,role,"                ""role"": ""user"","
multi_agent/proxy.py,115,action,"            # print(""Action..."")"
multi_agent/proxy.py,120,action,            # take action
multi_agent/proxy.py,156,role,"                            ""role"": ""user"","
multi_agent/proxy.py,161,role,"                            ""role"": ""user"","
multi_agent/proxy.py,172,role,"                        ""role"": ""user"","
multi_agent/proxy.py,177,role,"                        ""role"": ""user"","
multi_agent/proxy.py,187,role,"                            ""role"": ""user"","
multi_agent/proxy.py,192,role,"                            ""role"": ""user"","
multi_agent/proxy.py,228,action,            reply = await self.session.action()
multi_agent/proxy.py,231,role,"                ""role"": ""user"","
multi_agent/session_wrapper.py,15,action,"    async def action(self, input: Dict):"
multi_agent/session_wrapper.py,25,action,        self.decorate_method('action')
multi_agent/session_wrapper.py,48,action,"    async def action(self, input: Dict=None, **kwargs):"
multi_agent/session_wrapper.py,53,action,        response = await self.session.action()
multi_agent/test/test_langchain.py,8,action,    await wrapped_session.action({
multi_agent/test/test_langchain.py,9,role,"        'role': 'user',"
multi_agent/test/test_langchain.py,14,action,async def test_normal_action(wrapped_session: SessionWrapper):
multi_agent/test/test_langchain.py,15,action,    await wrapped_session.action({
multi_agent/test/test_langchain.py,16,role,"        'role': 'user',"
multi_agent/test/test_langchain.py,21,action,    await wrapped_session.action({
multi_agent/test/test_langchain.py,22,role,"        'role': 'user',"
multi_agent/test/test_langchain.py,31,action,    await wrapped_session.action({
multi_agent/test/test_langchain.py,32,role,"        'role': 'user',"
multi_agent/test/test_langchain.py,39,action,        await wrapped_session.action({
multi_agent/test/test_langchain.py,40,role,"            'role': 'user',"
multi_agent/test/test_langchain.py,49,role,"        'role': 'user',"
multi_agent/test/test_langchain.py,59,action,    await test_normal_action(wrapped_session)
multi_agent/test/test_proxy.py,7,action,    await wrapped_session.action({
multi_agent/test/test_proxy.py,8,role,"        'role': 'user',"
multi_agent/test/test_proxy.py,13,action,async def test_normal_action(wrapped_session: SessionWrapper):
multi_agent/test/test_proxy.py,14,action,    await wrapped_session.action({
multi_agent/test/test_proxy.py,15,role,"        'role': 'user',"
multi_agent/test/test_proxy.py,20,action,    await wrapped_session.action({
multi_agent/test/test_proxy.py,21,role,"        'role': 'user',"
multi_agent/test/test_proxy.py,30,action,    await wrapped_session.action({
multi_agent/test/test_proxy.py,31,role,"        'role': 'user',"
multi_agent/test/test_proxy.py,38,action,        await wrapped_session.action({
multi_agent/test/test_proxy.py,39,role,"            'role': 'user',"
multi_agent/test/test_proxy.py,48,role,"        'role': 'user',"
multi_agent/test/test_proxy.py,58,action,    await test_normal_action(wrapped_session)
multi_agent/typings.py,6,action,"    async def action(self, input: Dict):"
src/analysis.py,48,fail,"    ""Invalid Format"": lambda x: x[""AGENT_VALIDATION_FAILED""],"
src/analysis.py,49,action,"    ""Invalid Action"": lambda x: x[""AGENT_INVALID_ACTION""],"
src/analysis.py,189,success,"        return overall_result[""custom""][""overall""][""success_rate""]"
src/analysis.py,249,step,"        return overall_result[""custom""][""step_sr""] / 100"
src/assigner.py,57,fail,"        self.task_worker_fail_count: Dict[str, int] = {}"
src/assigner.py,69,step,        # Step 1. Check if output folder exists (resume or create)
src/assigner.py,77,step,"        # Step 2. walk through all the folders in output folder({output}/agent/task/runs.jsonl),"
src/assigner.py,177,step,            # Step 0. Get real time task free worker
src/assigner.py,184,step,            # Step 1. init edges: SRC -> agent -> task -> DST
src/assigner.py,206,step,            # Step 2. Create graph and calculate max flow
src/assigner.py,215,step,"            # Step 3. yield all (agent, task, index) tuples"
src/assigner.py,235,step,            # Step 4. sleep for a while
src/assigner.py,281,success,"                f""   >> {self.finished_count} sample(s) finished successfully."""
src/assigner.py,288,fail,"                    f""   >> {self.started_count - self.finished_count} sample(s) failed."""
src/assigner.py,347,fail,"                                      f""failed with error {result.error} {result.info} {result.output}""))"
src/assigner.py,415,action,"        ""--auto-retry"", ""-r"", action=""store_true"", dest=""retry"""
src/client/agent_test.py,15,action,def interaction(agent: AgentClient):
src/client/agent_test.py,21,role,"            history.append({""role"": ""user"", ""content"": user})"
src/client/agent_test.py,26,role,"                history.append({""role"": ""agent"", ""content"": agent_response})"
src/client/agent_test.py,43,action,    interaction(agent_client)
src/client/agents/claude_agent.py,29,role,"            if message[""role""] == ""user"":"
src/client/agents/fastchat_client.py,5,quest,import requests
src/client/agents/fastchat_client.py,8,quest,"from requests.exceptions import Timeout, ConnectionError"
src/client/agents/fastchat_client.py,34,role,            role_dict = {
src/client/agents/fastchat_client.py,39,role,"                prompt += f""{role_dict[item['role']]}: {item['content']}\n\n"""
src/client/agents/fastchat_client.py,49,role,            role_dict = {
src/client/agents/fastchat_client.py,54,role,"                prompt += role_dict[item[""role""]].format(content=item[""content""])"
src/client/agents/fastchat_client.py,64,role,            role_dict = {
src/client/agents/fastchat_client.py,69,role,"                prompt += role_dict[item[""role""]].format(content=item[""content""])"
src/client/agents/fastchat_client.py,87,role,"                if item[""role""] == ""user"":"
src/client/agents/fastchat_client.py,98,action,"    """"""This agent is a test agent, which does nothing. (return empty string for each action)"""""""
src/client/agents/fastchat_client.py,149,role,"                role = history_item[""role""]"
src/client/agents/fastchat_client.py,151,role,"                if role == ""user"":"
src/client/agents/fastchat_client.py,152,role,"                    conv.append_message(conv.roles[0], content)"
src/client/agents/fastchat_client.py,153,role,"                elif role == ""agent"":"
src/client/agents/fastchat_client.py,154,role,"                    conv.append_message(conv.roles[1], content)"
src/client/agents/fastchat_client.py,156,role,"                    raise ValueError(f""Unknown role: {role}"")"
src/client/agents/fastchat_client.py,157,role,"            conv.append_message(conv.roles[1], None)"
